DefaultedAdvances,AdvanceAmount,CurrentBalance,LatefeesTotalCount,CreditAccounts,LastRepaymentAmount,OverdraftCount,OverdraftTotal,AverageMonthlySpend,BalanceAverage,BalanceMin,TotalAssets,AverageNumberOfTransactionsADay,TotalCash,LatefeesCount,Paycheck,TotalHistoryInDays,AverageMonthlyIncome,AverageMonthlyDiscretionarySpend,CheckingAccountCount,CreditAccountCount,SavingsAccountCount,OutstandingCreditDebtWherePayingInterest,AverageNumberOfTransactionsADayPrimaryChecking,NegativeBalanceCount,PaycheckModelUsed,NumberOfMatches,ErrorRate,IsNameBased,BalanceAbove100L30Count,AveragePotentialMonthlyIncome,HasEmpowerBanking
0,50,4.41,0,0,0,0,0,-589.5629232,229.15,-13.71,4.41,1.3515625,4.41,0,550,130.8095003,68.25246528,-554.76,2,0,0,0,1.3515625,7,Tagging,,,,10,793.25,1
0,50,-29.67,0,0,0,0,0,-2358.415579,-1341.29,-3875.92,-35.59,1.653843251,-35.59,0,2197,977.6938468,1905.049561,-407.2733333,3,0,3,0,1.449612403,18,BruteForce,3,0,0,11,3602.12,1
0,50,1.53,0,0,0,1,13,-3712.311433,301.96,-47.72,1.53,3.549815498,1.53,0,1126.659444,543.8712164,2445.158863,-3488.353333,1,0,1,0,3.402214022,1,BruteForce,4,0,0,11,7213.896667,0
0,50,259.95,0,0,0,2,2,-2216.844881,176.1,-113.84,294.95,2.019047619,294.95,0,1752.385556,106.8756876,2366.652913,-483.4366667,1,0,2,0,1.923809524,15,BruteForce,6,0,0,12,2076.753333,1
0,50,93.99,0,0,0,0,3,-7450.274342,657.06,2.41,809.61,3.621621622,809.61,0,3300.32,594.3080371,7464.459537,-1384.296667,1,0,0,0,3.621621622,0,BruteForce,3,0,0,27,10862.92667,0
0,50,0.03,0,0,0,1,3,-1683.751871,72.11,-30.94,0.03,1.323657475,0.03,0,1267,690.7051232,341.7199524,-332.5266667,1,0,1,0,1.191582003,0,BruteForce,11,0,0,0,1267,1
0,50,,0,0,0,0,0,-1477.221496,312.04,-15.36,48.6,3.202985075,48.6,0,2204.46,335.5996973,803.1689815,-508.9333333,1,0,1,0,2.985074627,1,BruteForce,11,0,0,0,2119.98,0
0,50,9.49,0,0,0,0,0,-5116.543483,960.38,2.44,9.49,4.137755102,9.49,0,3710.113333,198.0386932,5217.246914,-2596.05,1,0,1,0,3.928571429,0,BruteForce,3,0,0,22,5183.61,0
0,50,92.02,7,1,54,0,0,-5352.573752,179.06,12.4,33.47,5.149746193,33.47,1,2945.95,1275.880158,4426.077458,-1119.873333,1,1,0,560.75,5.043147208,0,BruteForce,5,0,1,0,2357.033333,0
0,50,15.54,0,0,0,0,0,-1583.111038,222.03,-48.5,74.12,3.814713896,74.12,0,984,734.7482591,935.760701,-783.44,2,0,3,0,2.75613079,4,BruteForce,5,1,0,6,1806.546667,1
0,50,299.2,0,0,0,4,14,-2256.279087,538.67,-49.61,189.53,2.359464627,189.53,0,1463.366667,523.8283553,1742.99533,-1015.226667,1,0,1,0,2.036328872,8,DeepSearch,,,,15,1381.753333,0
0,50,7.9,0,0,0,0,3,-5613.19176,416.49,-1067.97,72.5,2.261980831,72.5,0,5511.360833,314.7568273,5741.148758,-593.7033333,1,0,0,0,2.261980831,6,BruteForce,11,0,0,22,6607.416667,1
0,50,,0,0,0,4,8,-3082.217496,378.51,-28.32,1.99,1.43707483,1.99,0,2214.001111,248.0641694,3030.538923,-1024.48,1,0,1,0,3.346938776,8,BruteForce,5,0,1,8,4106.696667,0
0,50,,0,0,0,13,23,-3315.322037,430.65,-18.77,797.96,4.581481481,797.96,0,1218.17,270.5309043,2167.100434,-845.7066667,1,0,1,0,4.459259259,2,BruteForce,3,0,0,0,505.9966667,0
0,50,5.54,0,0,0,0,0,-1433.072161,326.59,-39.12,-2.39,2.20703125,-2.39,0,2318.19,256.8412302,1469.684915,-743.67,1,0,1,0,1.6796875,12,BruteForce,3,0,0,0,1070.383333,1
0,50,481.75,0,0,0,5,5,-7300.974017,429.71,-345.87,481.75,4.02247191,481.75,0,3178.052222,90.87124071,6438.738258,-884.6333333,1,0,0,0,4.02247191,19,BruteForce,3,0,0,11,7588.383333,1
0,50,11.65,0,0,0,0,0,-3968.943744,521.14,-23.14,960.75,4.735576923,960.75,0,2486.36,172.3105649,4324.821091,-2179.656667,3,0,2,0,3.14939759,17,BruteForce,5,1,1,0,3475.736667,0
0,50,,0,0,0,0,3,-4824.106925,388.99,-3.59,50.97,3.532967033,50.97,0,1888.8,548.6183147,3863.510393,-1105.726667,1,0,0,0,3.532967033,0,BruteForce,3,0,0,0,955.34,1
0,50,0,0,0,0,0,0,-1814.598178,312.59,-17.28,0,4.965564738,0,0,2363.905556,729.7597985,1678.221741,-377.85,1,0,1,0,3.73415978,2,BruteForce,5,0,1,9,2304.76,1
0,50,-3.05,0,0,0,0,0,-3868.869643,442.18,-175.46,-3.05,3.32967033,-3.05,0,3319.44,92.71665748,3644.671839,-566.3866667,1,0,1,0,3.208791209,8,BruteForce,11,0,0,0,2951.583333,0
0,50,,0,0,0,0,2,-4116.258853,555.09,37.84,85.98,3.409552846,85.98,0,3101.113889,986.739604,3936.123096,-720.69,1,0,1,0,3.366869919,0,BruteForce,3,0,0,24,3841.333333,1
0,50,,0,1,20,0,0,-2770.553333,79.38,-107.45,0.23,1.742200328,0.23,0,2072.21,388.7470096,2509.704235,-1281.873333,1,1,1,0,2.554123711,9,BruteForce,5,0,1,0,868.2566667,0
0,50,0.16,0,0,0,1,1,-8514.514905,3184.75,-20.49,-20.49,1.326446281,-20.49,0,1731.35,169.8346162,1344.734899,-1900.433333,1,0,1,0,3.343373494,4,BruteForce,3,0,0,14,10682.84333,0
0,50,3.95,0,0,0,3,15,-2781.027008,96.32,-123.58,5.46,3.334816463,5.46,0,2113.301667,901.7463923,388.8415972,-636.8333333,1,0,1,0,3.262513904,20,BruteForce,3,1,0,10,2427.933333,1
0,50,162.06,0,0,0,0,8,-5689.159405,-366.69,-922.39,162.06,5.271428571,162.06,0,3678.487222,281.8020741,4592.70375,-1508.48,1,0,0,0,5.271428571,37,BruteForce,5,0,1,5,6796.876667,0
0,50,12.23,0,0,0,1,1,-2087.34375,175.18,-115.34,12.23,2.839285714,12.23,0,1813.138889,60.70411251,2321.520519,-394.6466667,1,0,0,0,2.839285714,13,Tagging,,,,17,1368.843333,0
0,50,298.8,0,0,0,0,2,-6760.859107,2146.63,86.53,1462.97,4.69664903,1462.97,0,3417.426667,550.0441909,6610.879155,-1601.85,2,0,0,0,3.864963504,0,BruteForce,11,0,0,30,5163.48,0
0,50,17.35,0,0,0,1,1,-5147.68315,1247.69,510.69,587.19,2.058524173,587.19,0,2579.943889,644.7120088,4623.26912,-3497.973333,1,0,0,0,2.058524173,0,BruteForce,4,0,1,30,7026.943333,0
0,50,,0,0,0,0,0,-9586.735833,575.85,-92.72,43.38,8.498201439,43.38,0,9250.09,556.6432566,9653.066012,-1807.85,1,0,1,0,6.244604317,2,BruteForce,5,0,1,0,3848.086667,1
0,50,5.83,0,0,0,4,4,-2326.108619,185.32,-510.71,5.83,2.862745098,5.83,0,1519.765,105.6814682,2087.397426,-258.33,1,0,2,0,2.823529412,17,BruteForce,5,0,1,15,0,1
0,50,10.2,0,0,0,2,4,-5325.641632,1444.87,278.76,6842.32,3.189873418,729.39,0,2876.401667,1075.683135,3873.625372,-1073.136667,2,0,3,0,2.97721519,0,BruteForce,7,0,0,0,1106.31,1
0,50,,0,0,0,21,57,-4709.602186,466.28,-678.18,45.42,3.336598397,45.42,0,3636.48,1124.721621,4257.653776,-972.3033333,1,0,1,0,3.215494212,11,BruteForce,3,0,0,0,1818.33,0
0,50,120.37,0,0,0,0,0,-1653.8481,134.07,-44.87,100.52,1.544326241,100.52,0,1300,564.1716836,1491.365057,-630.87,1,0,1,0,1.260638298,6,BruteForce,5,0,0,19,3217.046667,0
0,50,40.46,0,0,0,0,0,-3847.256717,94.77,-247.88,40.54,5.225274725,40.54,0,1715.68,730.6743349,2673.14532,-1089.206667,1,0,1,0,5.17032967,24,BruteForce,5,0,1,0,1542.146667,0
0,50,,0,0,0,0,0,-1136.466056,162.55,-43.55,-12.79,0.786206897,-12.79,0,1001.98,730.9157728,1181.619621,-303.2166667,1,0,1,0,0.786206897,10,BruteForce,7,0,0,9,1517.83,0
0,50,-41.92,0,0,0,0,0,-702.1539229,51.8,-41.92,-41.92,0.695652174,-41.92,0,1011.02,372.0003673,722.3454237,-412.2733333,1,0,1,0,0.695652174,13,BruteForce,3,0,0,0,471.8366667,0
0,50,,0,0,0,0,0,-2025.553629,299.8,-100.95,-24.43,1.607476636,-24.43,0,2250.487778,535.7702167,1336.405226,-525.1233333,1,0,0,0,1.607476636,17,BruteForce,3,0,0,21,3174.556667,0
0,50,2.95,0,0,0,5,6,-2442.140999,375.92,-28.37,2.95,2.646616541,2.95,0,1300,267.8997942,1849.887923,-172.69,1,0,0,0,2.646616541,4,BruteForce,3,0,0,17,4364.413333,1
0,50,10.68,7,1,40,1,17,-2613.236605,353.83,-289.46,10.68,2.787408013,10.68,0,1342.943333,1224.947129,2306.973075,-787.0333333,1,1,0,998.4,2.662571663,0,BruteForce,4,0,1,18,2181.846667,0
0,50,25,0,0,0,0,7,-5401.400833,795.7,-366.4,892.17,3.638356164,892.17,0,1866.64,730.718473,4570.553581,-1561.03,2,0,0,0,3.636986301,4,DeepSearch,,,,0,0,1
0,50,,0,0,0,8,8,-4623.452355,307.44,-211.6,-88.79,4.170542636,-88.79,0,3801.23,130.7270368,4098.098805,-1015.89,1,0,0,0,4.170542636,9,BruteForce,11,0,0,0,3035.61,0
0,50,374.27,0,0,0,1,3,-4398.204771,472.86,-154.55,133.21,2.751851852,133.21,0,2573.72,273.9017164,3991.899105,-1401.67,1,0,0,0,2.751851852,2,BruteForce,7,0,0,0,1441.736667,1
0,50,-9.66,0,0,0,0,0,-7042.395028,435.92,-406.89,-9.66,3.875,-9.66,0,2805.855,90.92890237,4097.872381,-475.2733333,1,0,0,0,3.875,10,BruteForce,6,0,0,22,0,1
0,50,21.99,0,0,0,4,23,-8576.566436,1997.84,-770.51,4.02,5.300180832,4.02,0,4453.865,555.9204917,7017.457521,-6239.783333,1,0,0,0,5.300180832,3,BruteForce,5,0,1,25,13352.15667,0
0,50,,0,0,0,0,0,-2170.548416,320.8,-11.34,54.5,6.829015544,54.5,0,894.01,386.9161518,1009.077165,-585.9633333,1,0,1,0,4.984455959,2,BruteForce,4,0,0,17,3618.133333,1
0,50,,0,0,0,0,0,-2859.516793,230.39,-51.53,-48.92,5.112040134,-48.92,0,2234.382222,598.9122507,2618.691828,-295.6766667,1,0,1,0,3.892976589,18,BruteForce,4,0,0,10,3980.6,0
0,50,97.8,0,1,100,1,23,-6905.33406,1164.68,-39.61,229.04,5.508951407,229.04,0,3606.353333,1127.859788,6323.715219,-2917.553333,2,1,2,242.26,3.841432225,0,BruteForce,3,0,0,28,7438.24,1
0,50,27.44,0,0,0,0,0,-3514.052836,378.79,-24.43,27.44,2.396296296,27.44,0,5397.195556,541.9313161,3525.009652,-2298.806667,1,0,0,0,2.396296296,9,BruteForce,5,0,1,12,5192.293333,1
0,50,,0,0,0,38,60,-7586.384745,434.87,-623.55,1026.31,3.574279379,1026.31,0,6108.7,453.1708555,7558.370042,-3697.943333,1,0,1,0,3.512195122,8,BruteForce,11,0,0,27,6938.986667,1
0,50,442.64,0,0,0,6,24,-2385.055464,89.84,-128.62,258.08,2.506122449,258.08,0,1626.661111,736.6652993,2345.518879,-1050.743333,1,0,0,0,2.506122449,15,BruteForce,3,0,0,9,3483.343333,0
0,50,138.93,0,0,0,7,18,-1728.845207,142.78,-470.04,138.93,2.954379562,138.93,0,1098.1,550.6974472,1303.906075,-551.6233333,1,0,0,0,2.954379562,4,BruteForce,5,0,1,0,1307.263333,0
0,50,20.24,0,0,0,0,0,-4459.522202,394.76,-310.78,319.55,6.181818182,319.55,0,2137.85,79.86700754,4334.319697,-1044.746667,3,0,2,0,6.103896104,15,BruteForce,7,0,0,19,0,1
0,50,401.01,0,0,0,0,0,-2349.054098,373.35,-68.23,401.01,2.432320442,401.01,0,1300,724.9862884,1837.800207,-1001.416667,1,0,1,0,2.172651934,11,BruteForce,3,0,0,18,4723.286667,0
0,50,2.4,0,0,0,0,1,-6306.938434,581.89,0.16,34.48,2.520408163,34.48,0,4583.496667,442.9697142,4005.634734,-1643.18,1,0,0,0,2.520408163,0,BruteForce,5,0,1,15,9907.693333,0
0,50,-7.35,0,0,0,2,8,-1889.19015,70.19,-30.31,55.37,2.0625,55.37,0,2265.33,450.9011879,1847.075514,-651.8633333,1,0,0,0,2.0625,0,BruteForce,3,0,0,0,1158.533333,0
0,50,50.95,0,0,0,1,43,-3286.364525,248.96,-107.7,4.7,2.839694656,4.7,0,1991.260556,509.5999841,3404.634088,-810.37,1,0,0,0,2.839694656,16,BruteForce,5,0,1,7,3177.68,0
0,50,98.48,0,0,0,0,0,-450.2226054,8.38,-123.73,98.48,2.16091954,98.48,0,1300,88.55032719,257.2896318,258.06,1,0,0,0,2.16091954,27,BruteForce,5,0,1,15,2721.623333,1
0,50,221.12,0,0,0,0,0,-2714.251779,266.34,-198.3,278.66,5.713684211,278.66,0,1976.722222,475.9505519,2643.20332,-1231.953333,1,0,1,0,4.197894737,8,BruteForce,5,0,0,17,3089.01,0
0,50,,0,0,0,2,7,-6666.800206,1589.26,0,2.04,3.249657064,2.04,0,3704.03,730.7022187,6169.247211,-1432.506667,1,0,1,0,3.248285322,0,BruteForce,5,0,1,0,1466.853333,1
0,50,0.66,0,0,0,0,0,-11305.69687,2346.23,-506.92,1241.09,7.043927649,1241.09,0,2757.827222,366.8078797,11181.43554,-2767.93,2,0,1,0,5.156164384,8,BruteForce,5,0,1,30,8096.95,1
0,50,6.53,0,0,0,0,0,-4684.919961,268.92,-24.67,377.03,6.425316456,377.03,0,1077.19,1114.636826,3109.309765,-740.5766667,2,0,3,0,4.637974684,5,BruteForce,3,0,0,0,0,1
0,50,-29.49,0,0,0,0,0,-2055.09122,421.78,-66.4,-24.68,4.566827697,-24.68,0,2359.918889,621.9980004,1021.628241,-1378.806667,1,0,1,0,3.682769726,9,BruteForce,3,0,0,21,3719.126667,1
0,50,46.13,1,1,10,0,0,-2859.465806,999.47,48.66,48.66,4.163461538,48.66,0,1749.053333,729.9647939,2741.62605,-1401.68,1,1,1,1519.26,3.800824176,0,BruteForce,3,0,0,28,2972.653333,1
0,50,0.18,0,0,0,0,0,-1121.865544,90.56,-0.27,0.17,3.33126935,0.17,0,1212.141667,326.7346465,1076.362023,-834.88,1,0,1,0,3.284829721,2,BruteForce,11,0,0,6,1882.336667,1
0,50,594.66,0,0,0,0,0,-4972.192052,2813.87,4.01,856.77,2.64137931,856.77,0,3521.83,728.9355652,5072.410069,-673.32,2,0,0,0,0.80801105,0,BruteForce,5,0,1,19,7831.06,1
0,50,136.62,0,0,0,0,0,-2826.396165,0.34,-355.48,186.62,4.613636364,186.62,0,2279.528333,90.80500269,2791.569246,-1043.316667,1,0,1,0,4.465909091,22,BruteForce,5,0,1,15,2721.093333,0
0,50,-621.16,0,0,0,15,63,-14180.04104,109.48,-621.16,-621.16,5.777378815,-621.16,0,4942.33,559.5940114,13576.20974,-690.2233333,1,0,1,0,5.49551167,12,BruteForce,5,1,1,0,3948.943333,0
0,50,1198.34,0,0,0,3,3,-2855.702113,1275.73,-83.5,1100.77,0.899543379,1100.77,0,4559.32,130.5087203,7997.50947,-1816.656667,1,0,0,0,5.472440945,0,BruteForce,7,0,0,0,5272.39,0
0,50,9.22,0,0,0,1,29,-4676.368101,551.61,-85,11.73,3.629357798,11.73,0,2179.341667,546.946073,4301.508242,-664.1166667,1,0,1,0,3.111926606,1,BruteForce,4,0,1,21,6469.093333,0
0,50,,0,0,0,1,1,-1621.498383,620.52,-92.87,0.3,2.514767932,0.3,0,884.3683333,239.2377013,985.1290963,-500.5366667,1,0,0,0,2.514767932,12,BruteForce,5,0,1,7,2628.46,1
0,50,0,0,0,0,4,23,-5245.898818,82.85,-248.45,22.52,1.611796982,22.52,0,2643.952727,359.0229259,5159.656898,-1234.416667,1,0,2,0,2.664804469,20,BruteForce,11,0,0,8,5414.48,1
0,50,1.01,0,0,0,20,24,-2158.113696,-72.84,-657.83,1.01,2.534653465,1.01,0,1493.996111,103.0458832,2487.510594,-481.61,1,0,0,0,2.534653465,26,BruteForce,3,1,0,7,2333.28,0
0,50,12.86,0,0,0,1,2,-3457.377032,433.84,16.3,16.3,3.364188164,16.3,0,2255.514444,661.0416841,3407.674907,-343.2933333,1,0,1,0,3.206373293,0,BruteForce,3,0,0,19,0,0
0,50,539.76,4,1,0,1,8,-1074.201871,245.07,-40.32,562.88,3.403061224,562.88,0,1087.19,601.7508527,1130.021032,-419.6466667,1,1,1,0,3.362244898,0,BruteForce,5,0,1,0,722.0633333,1
0,50,16.34,0,0,0,0,0,-1698.322588,168.35,-7.93,16.34,1.710526316,16.34,0,1833,195.0481906,1747.2653,-526.93,2,0,0,0,1.710526316,23,BruteForce,3,0,0,18,1894.666667,1
0,50,,0,0,0,0,0,-11937.66176,2598.82,20.84,20.84,4,20.84,0,11209.62556,600.7616196,11755.87344,-10271.03333,1,0,1,0,3.706666667,0,BruteForce,5,0,1,29,18167.76667,1
0,50,208.54,0,0,0,0,0,-4315.033677,378.03,-86.94,208.54,1.970027248,208.54,0,2279.976111,734.8131353,4388.321731,-708.0466667,1,0,1,0,1.847411444,17,BruteForce,3,0,0,10,4594.486667,1
0,50,-9.44,0,0,0,2,15,-2021.649257,1171.69,-60.19,-9.44,0.955371901,-9.44,0,535,606.2621919,399.927567,-353.44,1,0,0,0,0.955371901,27,BruteForce,7,2,0,10,2559.703333,0
0,50,-49.25,0,0,0,0,0,-4270.265946,346.82,-45,-28.01,7.259259259,-28.01,0,2375.735556,297.2866073,4044.48978,-207.3266667,1,0,2,0,5.235690236,21,BruteForce,5,0,1,16,3687.75,1
0,50,,0,0,0,0,0,-636.46875,131.58,-36.1,-36.1,0.940677966,-36.1,0,2594.74,67.78947092,888.4563492,-446.7633333,3,0,3,0,2.138461538,8,BruteForce,3,0,0,0,1484.996667,1
0,50,-188.67,0,0,0,30,99,-2769.806346,-11.51,-331.28,-188.67,2.293367347,-188.67,0,1229.333333,673.8874067,1163.742541,-1146.806667,1,0,0,0,2.293367347,28,Tagging,,,,0,0,1
0,50,,0,0,0,0,0,-1111.649356,133.59,-45.62,-44.07,1.861618799,-44.07,0,1305.25,384.7797685,1113.803987,-252.1833333,1,0,1,0,1.506527415,21,BruteForce,3,1,0,0,625.7766667,0
0,50,515.91,0,0,0,2,2,-5525.533968,393.32,-105.54,1.59,18.04635762,1.59,0,3132.533333,153.2778621,5310.933306,-816.8666667,1,0,0,0,18.04635762,9,BruteForce,3,0,0,12,6379.356667,0
0,50,,0,0,0,0,1,-6229.376424,1405.14,1.06,1.83,4.275280899,1.83,0,1181.490556,536.2957648,3468.872998,-1928.766667,1,0,0,0,4.275280899,0,BruteForce,5,0,0,20,11566.96667,0
0,50,-11.19,0,2,0,2,4,-3927.643836,524.86,-14.34,-11.19,4.785185185,-11.19,0,2177.16,540.976394,3887.538246,-975.1933333,1,2,1,1092.95,4.094444444,2,BruteForce,7,1,0,19,3536.216667,0
0,50,1.01,0,0,0,1,1,-4244.888178,451.56,-3.8,1.01,0.472253681,1.01,0,3128.053333,137.8677275,3868.493056,-1203.123333,1,0,1,0,3.007407407,9,BruteForce,7,0,0,12,4290.633333,1
0,50,7.02,0,0,0,0,0,-4073.482645,53.29,-580.72,16.59,1.922247883,16.59,0,2358.82,1301.740257,4035.434547,-949.1933333,2,0,0,0,1.884526559,21,BruteForce,3,0,0,0,1964.876667,1
0,50,,0,0,0,0,0,-5297.865091,534.65,-37.56,408.37,3.813888889,408.37,0,2197,361.1982454,2173.772412,-1501.9,1,0,1,0,3.813888889,2,BruteForce,5,0,0,26,6384.38,0
0,50,0,0,0,0,1,1,-3368.120715,505.62,-18.87,0,2.047169811,0,0,3221.85,106.7817376,3610.015909,-750.84,1,0,0,0,2.047169811,0,BruteForce,3,0,0,0,2147.9,1
0,50,,0,0,0,0,0,-4123.519441,222.82,-69.56,-44.36,5.267489712,-44.36,0,1647.035,730.0714263,2278.688596,-1267.133333,1,0,1,0,4.208504801,12,BruteForce,3,1,0,15,3860.56,1
0,50,260.63,0,0,0,2,2,-1549.795623,107.82,-95.54,332.76,1.921875,332.76,0,2080,122.3775752,1521.776506,-143.64,2,0,3,0,1.876033058,5,BruteForce,3,0,0,14,1523.72,1
0,50,1.09,0,0,0,0,0,-2252.457583,379.17,0,1.09,3.212962963,1.09,0,1769.827222,110.9466605,2267.86377,-558.0733333,1,0,1,0,1.962962963,7,BruteForce,5,0,1,14,2083.443333,0
0,50,,0,0,0,0,0,-4294.041969,495.74,-6.93,74.94,2.881773399,74.94,0,2489.37,407.7657997,3670.847583,-817.1366667,2,0,2,0,2.881773399,0,BruteForce,4,0,1,0,1666.716667,0
0,50,891.29,0,0,0,0,4,-5191.801454,941.75,753.22,891.29,3.046025105,891.29,0,1429.2,479.3634356,3374.952844,-1825.303333,1,0,0,0,3.046025105,0,BruteForce,3,0,0,30,5674.13,1
0,50,228.52,0,0,0,0,0,-5099.749331,579.44,-58.24,-1.76,5.315013405,-1.76,0,2609.815,748.2244092,4917.183681,-1335.63,2,0,0,0,4.217158177,3,BruteForce,5,0,1,10,7015.85,0
0,50,17.27,0,0,0,0,3,-1157.949019,183.85,-64.22,17.27,1.538922156,17.27,0,1834.018333,503.8380002,1005.407093,-648.59,1,0,0,0,1.538922156,17,BruteForce,5,0,1,11,1562.35,0
0,50,,0,0,0,0,0,-1114.44494,484.94,3.06,179.96,1.68914956,179.96,0,2307.39,342.7844504,989.451459,-1252.996667,1,0,1,0,1.612903226,0,BruteForce,11,0,0,0,2516.883333,0
0,50,1,0,0,0,17,30,-4659.0175,326.38,-912.97,942.99,5.498373984,942.99,0,3818.62,1230.913733,7177.461502,-784.4066667,5,0,4,0,2.893495935,5,BruteForce,5,0,1,0,2632.573333,1
0,50,1.65,0,0,0,0,0,-2358.425207,111.72,-159.68,1.65,4.524691358,1.65,0,1336.59,165.771825,2502.450271,-920.8133333,1,0,1,0,4.339506173,15,BruteForce,3,0,0,0,684.77,1
0,50,4.56,0,0,0,0,5,-4493.937454,538.23,3.88,4.56,3.846965699,4.56,0,2279.66,381.0463325,3468.446105,-3315.53,1,0,0,0,3.846965699,0,BruteForce,3,0,0,10,7384.616667,1
0,50,,0,0,0,0,0,-3227.061682,405.41,1.23,1024.51,2.710382514,1024.51,0,2935.024444,183.4605224,2956.342099,-758.18,1,0,1,0,2.693989071,0,BruteForce,5,0,1,18,3722.506667,1
0,50,,0,0,0,0,0,-2134.987949,281.23,-17.23,-17.23,3.893939394,-17.23,0,1850.6,68.78689199,2129.765641,-577.37,1,0,1,0,3.651515152,4,BruteForce,4,0,1,0,1169.313333,1
0,50,466.78,0,0,0,0,0,-2134.854583,2712.48,2146,2266.96,1.920308483,2266.96,0,1191.760556,542.000239,1853.941971,-252.81,2,0,1,0,1.766066838,0,BruteForce,5,0,1,29,2616.683333,1
0,50,0.64,0,0,0,0,0,-5436.005186,611.63,0.64,0.64,4.744680851,0.64,0,1447.333333,96.00023455,4318.393307,-1879.163333,1,0,0,0,4.744680851,0,BruteForce,4,0,1,12,5343.853333,0
0,50,0.93,0,0,0,4,4,-4693.322842,79.13,-99.57,0.93,3.118299445,0.93,0,2627.7,542.7625104,3769.620684,-901.5433333,1,0,0,0,3.118299445,19,BruteForce,4,0,1,0,1592.456667,1
0,50,0,0,0,0,0,0,-2706.900666,213.83,0.06,62.69,4.568659128,62.69,0,507.1516667,504.6589045,2626.294977,375.0333333,2,0,2,0,3.715705765,0,BruteForce,3,1,0,23,0,1
0,50,,0,0,0,0,0,-3695.206771,499.66,0,40.98,2.711864407,40.98,0,4141.958889,61.00271181,3538.293503,-298.4133333,1,0,0,0,2.711864407,0,BruteForce,3,0,0,20,2287.773333,0
0,50,951.39,0,0,0,1,7,-4858.384234,1046.33,11.12,952.86,5.946886447,952.86,0,2964.751111,547.4912528,4497.306383,-1634.92,1,0,1,0,5.214285714,0,BruteForce,5,0,1,26,6115.193333,1
0,50,929.88,0,0,0,0,3,-4074.10328,413.74,-228.38,288.21,2.197164948,288.21,0,2153.428571,779.1224591,3748.400437,-515.2666667,1,0,0,0,2.197164948,6,BruteForce,7,0,0,22,0,0
0,50,756.01,0,0,0,0,0,-9003.306733,441.79,-1378.82,1369.36,5.092485549,1369.36,0,2924.56,265.7665582,6454.914234,-3945.266667,1,0,2,0,6.27756654,20,BruteForce,5,0,0,0,2761.503333,1
0,50,6.86,0,0,0,1,10,-1526.157086,260.5,-53.05,6.86,1.917898194,6.86,0,3269.26,610.8156878,1513.545162,-692.2166667,1,0,0,0,1.917898194,1,BruteForce,5,0,1,0,1380.63,0
0,50,26.06,0,0,0,0,0,-5656.135767,868.24,22.62,551.06,4.619047619,551.06,0,3317.69,107.7806641,5742.912897,-2549.463333,1,0,1,0,4.371428571,0,BruteForce,3,0,0,0,1560.26,1
0,50,153.3,1,1,110,0,0,-4239.713446,513.04,-272.81,153.3,3.580152672,153.3,0,3202.547143,930.7737576,3856.898326,-746.69,1,1,0,3587.26,2.168367347,4,BruteForce,7,0,0,0,3206.386667,0
0,50,139.95,0,0,0,3,5,-2272.834122,420.65,-317.28,139.95,2.006185567,139.95,0,2392.78,486.539631,2519.628182,-1934.426667,1,0,0,0,2.006185567,9,BruteForce,11,0,0,19,6379.93,1
0,50,258.99,0,0,0,0,3,-7002.199769,702.29,-12.4,258.99,3.574585635,258.99,0,7595.36,545.8367187,6824.075175,-1604.926667,2,0,0,0,3.342541436,0,BruteForce,11,0,0,22,8038.466667,0
0,50,90.56,0,0,0,0,0,-2483.093652,530.1,0,179.51,6.213740458,179.51,0,1897.183889,775.8384148,1600.825796,-782.32,3,0,1,0,5.730279898,2,BruteForce,3,1,0,21,2287.14,1
0,50,13.36,0,0,0,2,2,-4394.783837,354.64,3.43,13.36,2.21415608,13.36,0,2961.636667,552.8204877,4257.111611,-707.57,1,0,1,0,2.143375681,0,BruteForce,7,0,0,0,2961.636667,0
0,50,,0,0,0,0,0,-5360.978056,998.32,0.95,30.18,3.855555556,30.18,0,2591.318889,90.55088227,3006.007127,-2390.326667,1,0,1,0,3.677777778,0,BruteForce,5,0,1,14,4389.34,0
0,50,134.2,5,1,0,0,0,-1080.732049,665.11,-340.35,25.24,0.908675799,25.24,0,991.1266667,342.4528409,1099.572087,-824.71,2,1,1,0,1.901785714,0,BruteForce,5,1,1,18,1814.79,1
0,50,11.79,0,0,0,0,0,-4657.828024,587.95,2.98,11.79,1.65232358,11.79,0,2245.33,583.7983527,2425.982779,-425.72,1,0,0,0,1.65232358,0,BruteForce,5,0,1,0,1932.083333,1
0,50,221.68,0,0,0,0,0,-5583.149655,454.57,0,262.83,7.331210191,262.83,0,2318.333333,157.9462791,4451.169188,-1746.893333,4,0,2,0,4.439490446,0,BruteForce,5,0,1,31,0,1
0,50,,0,0,0,0,0,-3573.62713,368.55,-21.07,136.92,2.244444444,136.92,0,1898.72,90.82315615,3383.135227,-795.86,1,0,0,0,2.244444444,1,BruteForce,5,0,1,0,1423.726667,0
0,50,,0,0,0,0,0,-1912.496848,222.6,-3.78,4.52,2.382608696,4.52,0,1825.31,115.7958642,2269.688797,-458.5266667,1,0,0,0,2.382608696,4,BruteForce,3,0,0,0,809.05,0
